SV	Plant	count_sum_SV	sample_number_SV	Nb_studies	sample_number_Plant	count_sum_Plant	SV_Rel_Abund	SV_Prev	Type
f192f3b9a8b7c1eede72877e511aef33	Bean	3878	23	2	176	1707068	0.227173141	13.06818182	Flexible
fd1098cd571337c869bc804919b0f630	Bean	6634	23	2	176	1707068	0.388619551	13.06818182	Flexible
10b890326e2b0b15509aefb95d0d6b79	Bean	442	22	4	176	1707068	0.025892349	12.5	Flexible
4c687e9abe11199b993e2ab668384d5c	Bean	375	22	3	176	1707068	0.02196749	12.5	Flexible
6110f28a1de867a9983a8a28ecf4e533	Bean	1881	22	2	176	1707068	0.110188932	12.5	Flexible
6ee76f7c45c83dc4a6f2340844478fd2	Bean	522	22	2	176	1707068	0.030578747	12.5	Flexible
a20eb37d50abf4ef13197bd4a0ea8c84	Bean	499	22	3	176	1707068	0.029231407	12.5	Flexible
a5ed1c3fbdb29651bc0b3cfde1a90b3b	Bean	711	22	3	176	1707068	0.041650362	12.5	Flexible
b06f462faa752ca96477ae848bf338a6	Bean	320	22	3	176	1707068	0.018745592	12.5	Flexible
b17a2f19f4c913ea1af58c2cf5b3abbe	Bean	446	22	2	176	1707068	0.026126669	12.5	Flexible
dfad8c8bd0537264e789e7f08664f69b	Bean	580	22	3	176	1707068	0.033976385	12.5	Flexible
f5ffbf00d60fe573c4624b240435a79b	Bean	188	22	2	176	1707068	0.011013035	12.5	Flexible
41300091835845bd9f0d2c9d5efa62e5	Bean	269	21	3	176	1707068	0.015758013	11.93181818	Flexible
8f09db3c046c6765bfea82148106247a	Bean	650	21	1	176	1707068	0.038076983	11.93181818	Flexible
bcc6da5f621cbdfc1f0c9becbac6cdff	Bean	412	21	2	176	1707068	0.02413495	11.93181818	Flexible
c39e15de7f8295ecfed0969cd53b2126	Bean	592	21	3	176	1707068	0.034679345	11.93181818	Flexible
ced3bd694c53f243905aac47e8022e27	Bean	382	21	1	176	1707068	0.02237755	11.93181818	Flexible
e54b40712e2f6b102c410fa6786140de	Bean	1181	21	1	176	1707068	0.06918295	11.93181818	Flexible
e7c2c171be5ef785791bb5a3a49fb3b5	Bean	317	21	3	176	1707068	0.018569852	11.93181818	Flexible
0f5f48d793a468de8ec2131049a25f1e	Bean	290	20	3	176	1707068	0.016988193	11.36363636	Flexible
3ab9af3e9d29ebb0b244558ddab132ed	Bean	1045	20	3	176	1707068	0.061216073	11.36363636	Flexible
4aee044bee666c8984a0718a6ca2f3ec	Bean	275	20	3	176	1707068	0.016109493	11.36363636	Flexible
5fabfe34eafc2a75186bd34b2287bc50	Bean	281	20	2	176	1707068	0.016460973	11.36363636	Flexible
8735f92a7f18db944bc862777fbd3222	Bean	2304	20	3	176	1707068	0.134968261	11.36363636	Flexible
b1dde0ed7ab1f036845b5643cfaa699e	Bean	327	20	1	176	1707068	0.019155652	11.36363636	Flexible
d46e2205f0c6ecf67b51f83d111c509c	Bean	84	20	3	176	1707068	0.004920718	11.36363636	Flexible
